0.0	0.0	0.0
239.02811659178423	91962.68768903383	1010.2655881235861
478.0182916321003	183986.0753028223	2009.894748137248
716.9649316706241	276053.0887132439	2998.478019577643
955.8628369733727	368149.33027615235	3974.242525748925
1194.7072880948067	460256.9945451313	4936.554942575292
1433.4941251474547	552356.385436193	5885.999503709391
1672.2198308169127	644430.78177579	6822.033809931377
1910.8816118806412	736456.751502336	7742.6886381138
2149.477446575057	828421.2290255418	8648.40434465188
2388.006109717085	920340.9878722833	9545.01438306967
2626.4671934378857	1.0122308775433445e6	10436.22365217111
2864.861107894153	1.1040768684161145e6	11320.009162692804
3103.189056560363	1.1958408967917182e6	12191.254061308318
3341.4529973246995	1.2874912500460763e6	13046.715513188876
3579.6555983963895	1.3790050684743682e6	13885.210344158224
3817.8001536069487	1.470359374091516e6	14705.64945169616
4055.890481570106	1.561546600929184e6	15508.647854885216
4293.930836889706	1.6525606303010627e6	16294.803323676577
4531.925814460618	1.7433897256321474e6	17064.016165874757
4769.880208146869	1.8340078555143173e6	17814.970174706214
5007.79886959837	1.924442948395896e6	18550.70755624464
5245.686604620975	2.0147576103543248e6	19276.78635118341
5483.548060674644	2.104918591027688e6	19990.93434182116
5721.387586395852	2.1949077652020548e6	20692.06581348003
5959.2091114961195	2.2847613882023683e6	21383.182422504007
6197.016071778305	2.3744347613443383e6	22061.35044056585
6434.8113291639975	2.463874547452094e6	22723.186389044655
6672.597093627316	2.553055365620481e6	23367.51796464246
6910.374877345215	2.6419758276455947e6	23994.742353593185
7148.1454808916305	2.730660402593516e6	24606.90086246364
7385.908986061306	2.819103827095134e6	25204.04470492279
7623.664773984934	2.9072934448681395e6	25785.767805594525
7861.411568861535	2.995242591345964e6	26353.201369575236
8099.147490348419	3.08297369418881e6	26907.95504967711
8336.870125562587	3.170483394711568e6	27450.089345361186
8574.576629842662	3.2577724699198236e6	27979.88247000551
8812.263829334048	3.3448635918750195e6	28498.80159678275
9049.92831160626	3.4317781466972083e6	29008.1871043565
9287.566540892616	3.5185294476769306e6	29508.896987296608
9525.174985498734	3.605151855093644e6	30002.84943036219
9762.750218777726	3.6916855795413796e6	30492.208329378438
10000.288999392882	3.7781237264028685e6	30976.68348729232
10237.788368204076	3.8644712062682635e6	31456.57818513413
10475.245733430362	3.9507552096608393e6	31933.31132658428
10712.658913402562	4.0369662313328427e6	32406.47283399159
10950.026163960445	4.1231011093520387e6	32875.999068148245
11187.346202806031	4.209177948776062e6	33342.88070121053
11424.618209024258	4.295215821090839e6	33808.152625513976
11661.841789323818	4.381236346322087e6	34272.852761511276
11899.01693715741	4.467253218718179e6	34737.628600754455
12136.143973020611	4.553277617115047e6	35203.22009983598
12373.223468821421	4.6393249763982445e6	35670.51176261587
12610.256167224614	4.725398947204609e6	36139.56698296102
12847.24289174449	4.811508414600708e6	36610.851962073146
13084.184450775285	4.897686311987561e6	37086.32834020127
13321.081549224406	4.983962572070854e6	37567.74042505569
13557.93470874219	5.070353002605432e6	38055.98423461792
13794.74419205933	5.1568738168678405e6	38552.01625396911
14031.509943481322	5.243558249521745e6	39057.8505334637
14268.231548708687	5.330426077627467e6	39574.730412464465
14504.908208423323	5.417480341267856e6	40102.92783550148
14741.538739469604	5.504736159749433e6	40643.472826035235
14978.121596632092	5.59220838906369e6	41197.413143560254
15214.654899138257	5.679935761689069e6	41767.34425280488
15451.136494061386	5.767932942060201e6	42354.39047443258
15687.564042859562	5.85618741785738e6	42957.98482704488
15923.935100245046	5.944693768443925e6	43577.97731507601
16160.247209499415	6.033397863390162e6	44210.971485691196
16396.498023942975	6.122284114031179e6	44856.06777018363
16632.685421933376	6.211419093024997e6	45517.853993781566
16868.807602938774	6.300858809852553e6	46200.32341282295
17104.863202825472	6.390618595015784e6	46904.78145361794
17340.851397047812	6.480683967306731e6	47630.473132543295
17576.771976180065	6.571042444354815e6	48376.73583545789
17812.62541630482	6.661717300832039e6	49145.405326367974
18048.412922637133	6.752707663268369e6	49936.56742547159
18284.13645108407	6.84398230845676e6	50748.09120215377
18519.798721759584	6.935532262880916e6	51579.370613528015
18755.403178709148	7.027360831468414e6	52430.61564130501
18990.953923519693	7.119373241793611e6	53294.98513853149
19226.45567684053	7.211468701386081e6	54165.24920521504
19461.913657221914	7.303667299734624e6	55042.82322643292
19697.33343038135	7.3960609923321465e6	55934.07163489201
19932.720815477907	7.488696348548497e6	56842.023884847586
20168.08172331805	7.581540575336587e6	57764.0268746759
20403.42196317512	7.674577563061999e6	58698.52185525704
20638.747105816346	7.767797623710241e6	59644.21952853205
20874.062330073713	7.8611635698629e6	60598.257123400545
21109.372239848723	7.954618013703309e6	61556.94460456109
21344.680730557604	8.048138500814237e6	62518.739156349766
21579.99088347579	8.141723184569713e6	63483.25047292558
21815.30484742071	8.235384239311665e6	64450.278441246686
22050.623764457712	8.329126230061001e6	65418.71448286771
22285.947732108056	8.422929132452201e6	66386.3515252345
22521.275787518047	8.51677007824025e6	67350.2078581115
22756.605934113177	8.61062319740473e6	68307.68134903917
22991.93517378984	8.704461796754574e6	69256.80862542661
23227.259596029486	8.79826035105891e6	70194.93154390594
23462.574509278824	8.891987371314393e6	71118.52282441974
23697.874541121586	8.98561869955683e6	72025.55267432501
23933.153794056838	9.079136539813887e6	72915.04017597488
24168.406046249685	9.172509276687408e6	73783.88722462725
24403.62490459295	9.26570580816862e6	74629.26147938508
24638.803972751968	9.358711553580742e6	75450.6164970422
24873.93706755813	9.45151204004215e6	76247.38635782796
25109.018385197684	9.544086978800178e6	77018.30069687095
25344.042634881487	9.636395376004701e6	77759.99834597218
25579.005213647586	9.728416084687848e6	78471.41173742348
25813.90233353974	9.820153969311215e6	79154.31254711623
26048.731092906157	9.911596257780317e6	79808.57116036942
26283.489564011375	1.0002696478156285e7	80431.11171480725
26518.176836136292	1.00934398246465e7	81021.86647323678
26752.793017181335	1.0183846770450195e7	81583.96263026688
26987.33921306303	1.0273898387883998e7	82117.07039233732
27221.817468557212	1.0363561606969696e7	82619.9165565122
27456.230709496915	1.0452839993451234e7	83094.10857188079
27690.582624468632	1.0541753295595527e7	83542.40359868211
27924.87752151092	1.0630356686658178e7	83969.55428597216
28159.120233827456	1.0718767184091127e7	84383.97244728419
28393.315942704892	1.0807044763035454e7	84789.83050911069
28627.469997209053	1.0895100252756601e7	85181.80954469283
28861.587813081427	1.09827792441341e7	85551.17118374002
29095.67469085788	1.1070051542220358e7	85897.23766729028
29329.735654637654	1.1157045704638526e7	86228.12467169926
29563.775373598233	1.1243852598315477e7	86549.20322459447
29797.798025817374	1.1330349568276767e7	86854.80319531183
30031.8071991138	1.1416453189334687e7	87141.64860871712
30265.805856756473	1.1502204335784322e7	87412.77067067086
30499.796277926103	1.1587611728739817e7	87669.51904463864
30733.780036979864	1.1672671188180273e7	87912.71597412294
30967.758020890964	1.1757373910672493e7	88143.04424656306
31201.730450078794	1.1841743153388971e7	88362.28050454023
31435.69692475658	1.192580835706914e7	88572.2780864797
31669.65648574094	1.2009561436029293e7	88773.70294393049
31903.607695016322	1.209300989843435e7	88967.63047626363
32137.548719506987	1.2176188643963113e7	89155.76574097511
32371.477415095553	1.2259117791436806e7	89339.32235281251
32605.391432946406	1.234178927916249e7	89519.06243109617
32839.28830678914	1.2424218650684137e7	89696.07320167297
33073.165536288005	1.2506442700020157e7	89871.66484659734
33307.020685134856	1.2588473048857916e7	90046.78678242712
33540.85144567052	1.267031258357038e7	90222.502863302
33774.655701430485	1.2751980110907888e7	90399.77958394197
34008.4315924483	1.2833503946957238e7	90579.43197278044
34242.17754421502	1.2914892355508694e7	90762.54477893907
34475.892296231534	1.2996155599989675e7	90950.24257035932
34709.57492244021	1.3077314986684931e7	91143.22661041682
34943.22482332068	1.3158389390027503e7	91342.13385085858
35176.841714010705	1.3239392381649662e7	91547.76011516471
35410.42559859025	1.3320333048395064e7	91761.58537962977
35643.976730199276	1.3401224895931197e7	91984.51590425025
35877.49555832391	1.3482085677484522e7	92216.64009822068
36110.982664248455	1.3562927830371529e7	92458.59033220622
36344.43869292371	1.3643763994000766e7	92712.0879686231
36577.86426809547	1.372460655816554e7	92977.7317363791
36811.25990297924	1.3805466393472765e7	93254.98652148982
37044.62590957476	1.3886355073349217e7	93544.69063071409
37277.962300903906	1.396728610568411e7	93848.07507710134
37511.268693778075	1.4048261425917828e7	94163.42909835678
37744.5442148168	1.4129270711047491e7	94486.82407137007
37977.78741986006	1.4210323601880297e7	94819.32413265815
38210.99620647821	1.42914438974499e7	95164.55632570985
38444.16775430751	1.4372642744791826e7	95523.03757175883
38677.29849816699	1.4453926104230799e7	95894.19078843205
38910.38406732662	1.4535310224928077e7	96278.77336680227
39143.41930845257	1.4616777047077615e7	96673.41558972937
39376.39833401127	1.4698298897088181e7	97074.12567279716
39609.31452922702	1.477990722905571e7	97483.60828128348
39842.160680122346	1.4861642785652393e7	97904.55031136837
40074.92908518805	1.4943511138895573e7	98335.90036706219
40307.611675556465	1.502550888062984e7	98775.85684098695
40540.200241048544	1.5107642153697731e7	99223.361046725
40772.68657877809	1.518992540287946e7	99677.5526644589
41005.06272933139	1.5272372140574222e7	100137.30428695978
41237.321250268644	1.5354980589280553e7	100600.88299611038
41469.455397371756	1.5437749674980175e7	101066.66876215191
41701.45940376307	1.5520700612286778e7	101533.20240275236
41933.32871509134	1.56038408564692e7	101998.88308336315
42165.06018733367	1.5687162002940888e7	102462.1077017141
42396.65229732017	1.577066831945663e7	102921.3905038462
42628.10529651333	1.585438402151957e7	103374.55307132899
42859.42131827274	1.5938315233388003e7	103820.05945717027
43090.604454704524	1.6022448366954336e7	104257.1685137103
43321.66077263371	1.610679805758751e7	104684.13630060863
43552.59823893254	1.619138133953385e7	105099.1035244032
43783.42666821404	1.6276194910644691e7	105501.36439516977
44014.15750702958	1.6361232516331594e7	105890.55644674087
44244.80363970019	1.6446517571689155e7	106264.70771565256
44475.37912529545	1.6532057654330373e7	106622.9245699913
44705.89883138047	1.661778260785159e7	106969.3730395733
44936.378160937114	1.6703631554335112e7	107307.87353845664
45166.83260160766	1.678966155322743e7	107634.74620224586
45397.27742132242	1.6875959488218993e7	107944.41065511467
45627.727246500646	1.6962529490909703e7	108236.75623091772
45858.195669923945	1.704935056275525e7	108513.39999187461
46088.694976703126	1.7136435056937665e7	108773.95909592755
46319.2357824057	1.7223797608447503e7	109018.05524676375
46549.82683955481	1.731142779305262e7	109246.88035514439
46780.47481276669	1.7399313049709752e7	109461.77529331174
47011.18416096013	1.74874747393572e7	109662.33326815911
47241.95708739749	1.7575913484040402e7	109849.28658230205
47472.7935249522	1.766454669371331e7	110027.18977104909
47703.691227871604	1.77533080794067e7	110199.40307052797
47934.64591862094	1.784227716209926e7	110362.9532018585
48165.651450183046	1.7931511638280377e7	110516.09431763751
48396.70008259202	1.8020983420702077e7	110660.76265985033
48627.78275763012	1.811069665859297e7	110797.66500727873
48858.88939287445	1.820065677690855e7	110927.54523679364
49090.00925995679	1.8290845779225964e7	111051.79261096873
49321.13125702171	1.8381242400653165e7	111171.79390517855
49552.244294732925	1.847185267254226e7	111288.39636055753
49783.337591645715	1.8562669182107925e7	111402.70630139727
50014.40095521544	1.8653664796121575e7	111516.08152819
50245.42508884695	1.8744824958827835e7	111629.67327890148
50476.401753385384	1.8836137327342883e7	111744.63033014291
50707.32398380445	1.8927599312897608e7	111862.58737137336
50938.18619292775	1.9019195413890794e7	111984.94764105258
51168.98424605352	1.911089817077756e7	112112.76531111194
51399.7155084285	1.9202695415843092e7	112247.82656204817
51630.37879540645	1.9294574558578793e7	112392.38394808109
51860.97431215005	1.938651519338389e7	112547.93996091622
